"","X","name","type","document_id"
"11563",11563,"mongodb rabbitmq","OTHER",649
"11564",11564,"restriction","OTHER",649
"11565",11565,"skills phones","OTHER",649
"11566",11566,"traffic congestion","OTHER",649
"11567",11567,"application contexts","OTHER",650
"11568",11568,"application flow","OTHER",650
"11569",11569,"auto completion functionality","OTHER",650
"11570",11570,"bean definitions","OTHER",650
"11571",11571,"commons-logging frameworks","OTHER",650
"11572",11572,"configuration mappings","OTHER",650
"11573",11573,"core business application logic","OTHER",650
"11574",11574,"customer management","OTHER",650
"11575",11575,"database scripts","OTHER",650
"11576",11576,"developer ppg","OTHER",650
"11577",11577,"factory design pattern","OTHER",650
"11578",11578,"global product stewardship compliance management system","OTHER",650
"11579",11579,"hand quantity","OTHER",650
"11580",11580,"interface jobs","OTHER",650
"11581",11581,"inventory management","OTHER",650
"11582",11582,"item transactions","OTHER",650
"11583",11583,"labels","OTHER",650
"11584",11584,"manufacturing inventory","OTHER",650
"11585",11585,"persistence logic","OTHER",650
"11586",11586,"shelby project name","OTHER",650
"11587",11587,"ui forms","OTHER",650
"11588",11588,"updation queries","OTHER",650
"11589",11589,"use case","OTHER",650
"11590",11590,"war file","OTHER",650
"11591",11591,"business practices","OTHER",651
"11592",11592,"cplex","OTHER",651
"11593",11593,"data quality check","OTHER",651
"11594",11594,"forecasts","OTHER",651
"11595",11595,"handling requests","OTHER",651
"11596",11596,"hyatt analytics","OTHER",651
"11597",11597,"inventory optimization","OTHER",651
"11598",11598,"java application","OTHER",651
"11599",11599,"link servers","OTHER",651
"11600",11600,"market presence","OTHER",651
"11601",11601,"model alerts","OTHER",651
"11602",11602,"model process","OTHER",651
"11603",11603,"model results","OTHER",651
"11604",11604,"optimization model","OTHER",651
"11605",11605,"processing form submissions","OTHER",651
"11606",11606,"r code","OTHER",651
"11607",11607,"revenue","OTHER",651
"11608",11608,"revenue analytics","OTHER",651
"11609",11609,"revenue management strategies","OTHER",651
"11610",11610,"revenue management system","OTHER",651
"11611",11611,"review accuracy","OTHER",651
"11612",11612,"rserve","OTHER",651
"11613",11613,"rserve","OTHER",651
"11614",11614,"software applications","OTHER",651
"11615",11615,"success rates","OTHER",651
"11616",11616,"test harness","OTHER",651
"11617",11617,"workflow steps","OTHER",651
"11618",11618,"python programs","OTHER",652
"11619",11619,"regional economics","OTHER",652
"11620",11620,"research papers","OTHER",652
"11621",11621,"activities notification system","OTHER",653
"11622",11622,"analysis -coding","OTHER",653
"11623",11623,"mail notification","OTHER",653
"11624",11624,"pyramid","CONSUMER_GOOD",653
"11625",11625,"rights restriction system","OTHER",653
"11626",11626,"sql server","OTHER",653
"11627",11627,"application server 9.1","OTHER",654
"11628",11628,"backend implementation","OTHER",654
"11629",11629,"code documentation","OTHER",654
"11630",11630,"dao factory","OTHER",654
"11631",11631,"design pattern","OTHER",654
"11632",11632,"factory pattern","OTHER",654
"11633",11633,"folders","OTHER",654
"11634",11634,"front end development","OTHER",654
"11635",11635,"front end validations","OTHER",654
"11636",11636,"gi-stash","CONSUMER_GOOD",654
"11637",11637,"glassfish","OTHER",654
"11638",11638,"hreading","OTHER",654
"11639",11639,"industry metrics","OTHER",654
"11640",11640,"java developer sky","OTHER",654
"11641",11641,"netbeans","CONSUMER_GOOD",654
"11642",11642,"occupancy","OTHER",654
"11643",11643,"property management","OTHER",654
"11644",11644,"rate center system","OTHER",654
"11645",11645,"revision number","OTHER",654
"11646",11646,"room inventory","OTHER",654
"11647",11647,"select","CONSUMER_GOOD",654
"11648",11648,"service factory","OTHER",654
"11649",11649,"service layers","OTHER",654
"11650",11650,"spring validator framework","OTHER",654
"11651",11651,"sql server 2014","OTHER",654
"11652",11652,"touch echnology","OTHER",654
"11653",11653,"bootstrap framework","OTHER",655
"11654",11654,"(.ne","OTHER",656
"11655",11655,"augularjs","OTHER",656
"11656",11656,"identity service","OTHER",656
"11657",11657,"mvc 4.0","OTHER",656
"11658",11658,"op","OTHER",656
"11659",11659,"persona management","OTHER",656
"11660",11660,"system information","OTHER",656
"11661",11661,"task status","OTHER",656
"11662",11662,"vs 2013","OTHER",656
"11663",11663,"web interfaces","OTHER",656
"11664",11664,"biostatistics","OTHER",657
"11665",11665,"biostatistics","OTHER",657
"11666",11666,"clinical research","OTHER",657
"11667",11667,"cro","OTHER",657
"11668",11668,"edpidemiology","OTHER",657
"11669",11669,"lifetime","OTHER",657
"11670",11670,"multivariate","OTHER",657
"11671",11671,"o accomplishments production","OTHER",657
"11672",11672,"o skills","OTHER",657
"11673",11673,"protocol adherence","OTHER",657
"11674",11674,"research design","OTHER",657
"11675",11675,"statistical data analysis","OTHER",657
"11676",11676,"statistical modeling","OTHER",657
"11677",11677,"1l","OTHER",658
"11678",11678,"2l","OTHER",658
"11679",11679,"3l","OTHER",658
"11680",11680,"student employment information","OTHER",658
"11681",11681,"clinical","OTHER",659
"11682",11682,"data analysis support","OTHER",659
"11683",11683,"data visualization","OTHER",659
"11684",11684,"hypotheses","OTHER",659
"11685",11685,"mass spectrometry","OTHER",659
"11686",11686,"screening hits","OTHER",659
"11687",11687,"audit trail","OTHER",660
"11688",11688,"cold","OTHER",660
"11689",11689,"corporation finance","OTHER",660
"11690",11690,"edgar.","OTHER",660
"11691",11691,"filing","OTHER",660
"11692",11692,"filings","OTHER",660
"11693",11693,"internet website","OTHER",660
"11694",11694,"jboss 5.0","OTHER",660
"11695",11695,"letter.","OTHER",660
"11696",11696,"review material","OTHER",660
"11697",11697,"securities and exchange commission project name","OTHER",660
"11698",11698,"spring3.x","OTHER",660
"11699",11699,"ui screens","OTHER",660
"11700",11700,"machine learning method","OTHER",662
"11701",11701,"nodejs","CONSUMER_GOOD",662
"11702",11702,"open source toolkit","OTHER",662
"11703",11703,"psychology","OTHER",662
"11704",11704,"social media analytics","OTHER",662
"11705",11705,"social media messages","OTHER",662
"11706",11706,"stack: python","OTHER",662
"11707",11707,"catalog","OTHER",663
"11708",11708,"catalog management","OTHER",663
"11709",11709,"catalogs","OTHER",663
"11710",11710,"code cleanup","OTHER",663
"11711",11711,"customization section","OTHER",663
"11712",11712,"data sourcing","OTHER",663
"11713",11713,"dom parsers","OTHER",663
"11714",11714,"e-prime","OTHER",663
"11715",11715,"e-procurement","OTHER",663
"11716",11716,"ecatalog","OTHER",663
"11717",11717,"ecatalog","OTHER",663
"11718",11718,"order management","OTHER",663
"11719",11719,"progress updates","OTHER",663
"11720",11720,"admin ui","OTHER",664
"11721",11721,"agile software development methodology","OTHER",664
"11722",11722,"anjular js","OTHER",664
"11723",11723,"ant scripts","OTHER",664
"11724",11724,"architectures","OTHER",664
"11725",11725,"cross cutting concerns","OTHER",664
"11726",11726,"definitions","OTHER",664
"11727",11727,"descriptor file","OTHER",664
"11728",11728,"ebanking","OTHER",664
"11729",11729,"end operations","OTHER",664
"11730",11730,"home loan applications","OTHER",664
"11731",11731,"hub quarters","OTHER",664
"11732",11732,"implementation platforms","OTHER",664
"11733",11733,"investment","OTHER",664
"11734",11734,"java developer wells fargo","OTHER",664
"11735",11735,"qa esting","OTHER",664
"11736",11736,"reporting tools","OTHER",664
"11737",11737,"source repository","OTHER",664
"11738",11738,"struts api","CONSUMER_GOOD",664
"11739",11739,"user details","OTHER",664
"11740",11740,"value object","OTHER",664
"11741",11741,"version controller tool","OTHER",664
"11742",11742,"web logic application server","OTHER",664
"11743",11743,"web service client interface","OTHER",664
"11744",11744,"xml configuration files","OTHER",664
"11745",11745,"accessories","CONSUMER_GOOD",665
"11746",11746,"apache poi 3.7","OTHER",665
"11747",11747,"apache poi api","OTHER",665
"11748",11748,"configuration files","OTHER",665
"11749",11749,"end modules","OTHER",665
"11750",11750,"enterprise quality center","OTHER",665
"11751",11751,"hibernate mapping","OTHER",665
"11752",11752,"implementation classes","OTHER",665
"11753",11753,"integration solution design","OTHER",665
"11754",11754,"java se 6","OTHER",665
"11755",11755,"logging purposes","OTHER",665
"11756",11756,"myeclipse ide","OTHER",665
"11757",11757,"payments settlement","OTHER",665
"11758",11758,"payments summary","OTHER",665
"11759",11759,"software development","OTHER",665
"11760",11760,"sprint.com","OTHER",665
"11761",11761,"sql development","OTHER",665
"11762",11762,"web-services","OTHER",665
"11763",11763,"web logic application server","OTHER",665
"11764",11764,"apache","OTHER",666
"11765",11765,"beta","CONSUMER_GOOD",666
"11766",11766,"bootstrap css","OTHER",666
"11767",11767,"care offerings","OTHER",666
"11768",11768,"child projects","OTHER",666
"11769",11769,"developer blue cross & blue shield","OTHER",666
"11770",11770,"front end","OTHER",666
"11771",11771,"functionalities","OTHER",666
"11772",11772,"header","OTHER",666
"11773",11773,"health care coverage","OTHER",666
"11774",11774,"health plans","OTHER",666
"11775",11775,"high quality","OTHER",666
"11776",11776,"httpclient","OTHER",666
"11777",11777,"ide tool","OTHER",666
"11778",11778,"inheritance","OTHER",666
"11779",11779,"insurance description","OTHER",666
"11780",11780,"java applications","OTHER",666
"11781",11781,"mark-ups","OTHER",666
"11782",11782,"menu","OTHER",666
"11783",11783,"menu layouts","OTHER",666
"11784",11784,"passing lists","OTHER",666
"11785",11785,"production application issues","OTHER",666
"11786",11786,"res service application","OTHER",666
"11787",11787,"res webservices","OTHER",666
"11788",11788,"reusable code","OTHER",666
"11789",11789,"senior management","OTHER",666
"11790",11790,"struts framework action classes","OTHER",666
"11791",11791,"websphere application server 8.5","OTHER",666
"11792",11792,"wink","OTHER",666
"11793",11793,"aerospace","OTHER",667
"11794",11794,"api layer","OTHER",667
"11795",11795,"api url","OTHER",667
"11796",11796,"auto generation","OTHER",667
"11797",11797,"auto wiring","OTHER",667
"11798",11798,"best","OTHER",667
"11799",11799,"brightest","OTHER",667
"11800",11800,"careers","OTHER",667
"11801",11801,"case","OTHER",667
"11802",11802,"disciplines","OTHER",667
"11803",11803,"ext js","CONSUMER_GOOD",667
"11804",11804,"grails","OTHER",667
"11805",11805,"human resources","OTHER",667
"11806",11806,"jackson json","OTHER",667
"11807",11807,"low level","OTHER",667
"11808",11808,"mvc framework backbone.js and bootstrap","OTHER",667
"11809",11809,"performance enhancement activities","OTHER",667
"11810",11810,"pre-update","OTHER",667
"11811",11811,"qa activities","OTHER",667
"11812",11812,"real estate","OTHER",667
"11813",11813,"resful","OTHER",667
"11814",11814,"system functionality","OTHER",667
"11815",11815,"ui functionality","OTHER",667
"11816",11816,"war archives","OTHER",667
"11817",11817,"roubleshoot","OTHER",668
"11818",11818,"chrome dev tools","OTHER",669
"11819",11819,"firebug","OTHER",669
"11820",11820,"gps data","OTHER",669
"11821",11821,"js debugging","OTHER",669
"11822",11822,"mssql","OTHER",669
"11823",11823,"mysql databases","OTHER",669
"11824",11824,"objective-c","OTHER",669
"11825",11825,"openesb","CONSUMER_GOOD",669
"11826",11826,"opengles","OTHER",669
"11827",11827,"siex","OTHER",669
"11828",11828,"signature","OTHER",669
"11829",11829,"soa projects","OTHER",669
"11830",11830,"web system","OTHER",669
"11831",11831,"workflow system - experience","OTHER",669
"11832",11832,"ab-initio","OTHER",670
"11833",11833,"control-m","OTHER",670
"11834",11834,"database load strategy","OTHER",670
"11835",11835,"legacy data warehousing application","OTHER",670
"11836",11836,"process improvements","OTHER",670
"11837",11837,"real ime & batch","OTHER",670
"11838",11838,"service level agreements","OTHER",670
"11839",11839,"spyder","OTHER",670
"11840",11840,"system efficiency","OTHER",670
"11841",11841,"unix shell scripting","OTHER",670
"11842",11842,"workload scheduler","OTHER",670
"11843",11843,"adp - alpharetta","OTHER",671
"11844",11844,"application server","OTHER",671
"11845",11845,"business advantage","OTHER",671
"11846",11846,"business outsourcing services","OTHER",671
"11847",11847,"business outsourcing solutions","OTHER",671
"11848",11848,"business potential","OTHER",671
"11849",11849,"client side designing","OTHER",671
"11850",11850,"compliance expertise","OTHER",671
"11851",11851,"corrections","OTHER",671
"11852",11852,"design framework experience","OTHER",671
"11853",11853,"driven development and agile development","OTHER",671
"11854",11854,"object oriented analysis and design","OTHER",671
"11855",11855,"operating efficiency","OTHER",671
"11856",11856,"program development","OTHER",671
"11857",11857,"repair","OTHER",671
"11858",11858,"scrum master","OTHER",671
"11859",11859,"software development process","OTHER",671
"11860",11860,"struts ag library","OTHER",671
"11861",11861,"tax","OTHER",671
"11862",11862,"tech specs","OTHER",671
"11863",11863,"verbal","OTHER",671
"11864",11864,"writing documentation","OTHER",671
"11865",11865,"chirstofides","OTHER",672
"11866",11866,"corpus","OTHER",672
"11867",11867,"meaning","OTHER",672
"11868",11868,"ms algorithm","OTHER",672
"11869",11869,"multinomial classifier for web pages classification python","OTHER",672
"11870",11870,"octave","OTHER",672
"11871",11871,"paragraph","OTHER",672
"11872",11872,"path algorithm","OTHER",672
"11873",11873,"phrase extraction","OTHER",672
"11874",11874,"summarization algorithms","OTHER",672
"11875",11875,"travelling salesman problem","OTHER",672
"11876",11876,"change requirement","OTHER",673
"11877",11877,"confluence documentation","OTHER",673
"11878",11878,"deployment document","OTHER",673
"11879",11879,"module development","OTHER",673
"11880",11880,"pre-production environments","OTHER",673
"11881",11881,"release","OTHER",673
"11882",11882,"service classes","OTHER",673
"11883",11883,"social media websites","OTHER",673
"11884",11884,"sql programming","OTHER",673
"11885",11885,"user interface applications","OTHER",673
"11886",11886,"view layers","OTHER",673
"11887",11887,"web service client","OTHER",673
"11888",11888,"abstract performable","OTHER",674
"11889",11889,"admin view","OTHER",674
"11890",11890,"b2b","OTHER",674
"11891",11891,"commerce suite","OTHER",674
"11892",11892,"cronjobs","OTHER",674
"11893",11893,"email workflows","OTHER",674
"11894",11894,"hand in hand","OTHER",674
"11895",11895,"omni-channel e-commerce","OTHER",674
"11896",11896,"sanmar","OTHER",674
"11897",11897,"scrum calls","OTHER",674
"11898",11898,"scrum master","OTHER",674
"11899",11899,"wcms","OTHER",674
"11900",11900,"writing custom","OTHER",674
"11901",11901,"clide","OTHER",675
"11902",11902,"elio system","OTHER",675
"11903",11903,"feeds","OTHER",675
"11904",11904,"invoice online racking system","CONSUMER_GOOD",675
"11905",11905,"java technologies","OTHER",675
"11906",11906,"matter management system","OTHER",675
"11907",11907,"matters","OTHER",675
"11908",11908,"preapproval","OTHER",675
"11909",11909,"repots","OTHER",675
"11910",11910,"acceptance","OTHER",676
"11911",11911,"business rules","OTHER",676
"11912",11912,"cash","OTHER",676
"11913",11913,"contract classes","OTHER",676
"11914",11914,"database crud operations","OTHER",676
"11915",11915,"docu-sign","OTHER",676
"11916",11916,"document generation","OTHER",676
"11917",11917,"e-sign","OTHER",676
"11918",11918,"effort estimation","OTHER",676
"11919",11919,"electricity price","OTHER",676
"11920",11920,"energy bills","OTHER",676
"11921",11921,"finance options","OTHER",676
"11922",11922,"genability","OTHER",676
"11923",11923,"jee 1.6","OTHER",676
"11924",11924,"junit 4.0","CONSUMER_GOOD",676
"11925",11925,"junitest","OTHER",676
"11926",11926,"lease","OTHER",676
"11927",11927,"net suite","OTHER",676
"11928",11928,"pilot","OTHER",676
"11929",11929,"production issue","OTHER",676
"11930",11930,"proposals","OTHER",676
"11931",11931,"rad ide","OTHER",676
"11932",11932,"roof tops","OTHER",676
"11933",11933,"sanity","OTHER",676
"11934",11934,"solar panels","CONSUMER_GOOD",676
"11935",11935,"spring configuration files","OTHER",676
"11936",11936,"web merge","OTHER",676
"11937",11937,"web tier","OTHER",676
"11938",11938,"accumulator batch application","OTHER",677
"11939",11939,"authorization/referrals","OTHER",677
"11940",11940,"build tools","OTHER",677
"11941",11941,"case status","OTHER",677
"11942",11942,"claims accumulations","OTHER",677
"11943",11943,"client script design technologies","OTHER",677
"11944",11944,"data bases","OTHER",677
"11945",11945,"delivery mechanism","OTHER",677
"11946",11946,"grunt","OTHER",677
"11947",11947,"grunt.js","OTHER",677
"11948",11948,"gulp","OTHER",677
"11949",11949,"medical clearance","OTHER",677
"11950",11950,"monitoring application","OTHER",677
"11951",11951,"oracle stored procedures","OTHER",677
"11952",11952,"payment methods","OTHER",677
"11953",11953,"planning process","OTHER",677
"11954",11954,"production queues","OTHER",677
"11955",11955,"spring modules","OTHER",677
"11956",11956,"third party ecommerce","OTHER",677
"11957",11957,"tortoisesvn1","OTHER",677
"11958",11958,"ware","OTHER",677
"11959",11959,"web application development","OTHER",677
"11960",11960,"client stakeholders","OTHER",678
"11961",11961,"clients responsibilities","OTHER",678
"11962",11962,"identity federation","OTHER",678
"11963",11963,"java solutions architect brinks security","OTHER",678
"11964",11964,"oka","CONSUMER_GOOD",678
"11965",11965,"res api 2","CONSUMER_GOOD",678
"11966",11966,"se- curity","OTHER",678
"11967",11967,"compliance requirements","OTHER",679
"11968",11968,"compliance side","OTHER",679
"11969",11969,"core program - common opportunities","OTHER",679
"11970",11970,"design principles","OTHER",679
"11971",11971,"est ng","OTHER",679
"11972",11972,"fulfillment process","OTHER",679
"11973",11973,"home mortgage sector","OTHER",679
"11974",11974,"innovation","OTHER",679
"11975",11975,"java6","OTHER",679
"11976",11976,"jobs 7","OTHER",679
"11977",11977,"lending","OTHER",679
"11978",11978,"leverage skill","OTHER",679
"11979",11979,"mortgage sales","OTHER",679
"11980",11980,"node","OTHER",679
"11981",11981,"performance improvement initiatives","OTHER",679
"11982",11982,"rewriting","OTHER",679
"11983",11983,"server side programming","OTHER",679
"11984",11984,"automation tests","OTHER",680
"11985",11985,"web crawler","OTHER",680
"11986",11986,"webindex","OTHER",680
"11987",11987,"affinity","OTHER",681
"11988",11988,"c project","OTHER",681
"11989",11989,"co-ordination","OTHER",681
"11990",11990,"code quality improvement","OTHER",681
"11991",11991,"contract documents","OTHER",681
"11992",11992,"contracts","OTHER",681
"11993",11993,"database components","OTHER",681
"11994",11994,"database schema","OTHER",681
"11995",11995,"defect fixing and reports module","OTHER",681
"11996",11996,"deliverables co-ordination","OTHER",681
"11997",11997,"dept. of insurance","OTHER",681
"11998",11998,"design models","CONSUMER_GOOD",681
"11999",11999,"group benefits","OTHER",681
"12000",12000,"insurance products","CONSUMER_GOOD",681
"12001",12001,"intellij","CONSUMER_GOOD",681
"12002",12002,"istream","CONSUMER_GOOD",681
"12003",12003,"j2ee application","CONSUMER_GOOD",681
"12004",12004,"j2ee design patterns","OTHER",681
"12005",12005,"java script","OTHER",681
"12006",12006,"linux methodology: waterfall","OTHER",681
"12007",12007,"market segments","OTHER",681
"12008",12008,"model-view-controller","CONSUMER_GOOD",681
"12009",12009,"module integration testing","OTHER",681
"12010",12010,"oracle weblogic 10.3","OTHER",681
"12011",12011,"overview module and resource module","OTHER",681
"12012",12012,"participation","OTHER",681
"12013",12013,"participation","OTHER",681
"12014",12014,"policy forms","OTHER",681
"12015",12015,"policy forms","OTHER",681
"12016",12016,"policy forms issuance process","OTHER",681
"12017",12017,"problem analysis","OTHER",681
"12018",12018,"request object","OTHER",681
"12019",12019,"rich internet applications","OTHER",681
"12020",12020,"sdlc life cycle","OTHER",681
"12021",12021,"specification review","OTHER",681
"12022",12022,"team delivery","OTHER",681
"12023",12023,"wakesoft","OTHER",681
"12024",12024,"waterfall method lifecycle methodology","OTHER",681
"12025",12025,"web service call","OTHER",681
"12026",12026,"weblogic 8","OTHER",681
"12027",12027,"weblogic server upgrade € development","OTHER",681
"12028",12028,"windows xp methodology: waterfall responsibilities","OTHER",681
"12029",12029,"cics s 5.2","OTHER",682
"12030",12030,"conrol-d","OTHER",682
"12031",12031,"customer esting portal","OTHER",682
"12032",12032,"customer review","OTHER",682
"12033",12033,"customer web portal","OTHER",682
"12034",12034,"development environment","OTHER",682
"12035",12035,"dr","OTHER",682
"12036",12036,"endevor","OTHER",682
"12037",12037,"endevor from development","OTHER",682
"12038",12038,"esp","OTHER",682
"12039",12039,"est environment","OTHER",682
"12040",12040,"file-aid","OTHER",682
"12041",12041,"fmbs","OTHER",682
"12042",12042,"insurance products","CONSUMER_GOOD",682
"12043",12043,"mainframe","OTHER",682
"12044",12044,"managements","OTHER",682
"12045",12045,"model testing","OTHER",682
"12046",12046,"new york life investments","OTHER",682
"12047",12047,"nyllms","OTHER",682
"12048",12048,"omegamon","OTHER",682
"12049",12049,"pre","OTHER",682
"12050",12050,"rexx","OTHER",682
"12051",12051,"sdsf","OTHER",682
"12052",12052,"vb gui tool","CONSUMER_GOOD",682
"12053",12053,"vsam","OTHER",682
"12054",12054,"xpedior","OTHER",682
"12055",12055,"change request requirements","OTHER",683
"12056",12056,"client-side application","OTHER",683
"12057",12057,"css files","OTHER",683
"12058",12058,"custom directives","OTHER",683
"12059",12059,"documentation system","OTHER",683
"12060",12060,"eclipse 3.8","OTHER",683
"12061",12061,"fix defects","OTHER",683
"12062",12062,"flex application styling","OTHER",683
"12063",12063,"gw eam","OTHER",683
"12064",12064,"gw framework","OTHER",683
"12065",12065,"issue tracking system","OTHER",683
"12066",12066,"mvp architecture","OTHER",683
"12067",12067,"node package modules","OTHER",683
"12068",12068,"selenium step definition pages","OTHER",683
"12069",12069,"software quality assurance","OTHER",683
"12070",12070,"style sheet","OTHER",683
"12071",12071,"styles","OTHER",683
"12072",12072,"stylings","OTHER",683
"12073",12073,"task list","OTHER",683
"12074",12074,"ui-grid tables","OTHER",683
"12075",12075,"validating confluence","OTHER",683
"12076",12076,"workspace framework","OTHER",683
"12077",12077,"workspace product","CONSUMER_GOOD",683
"12078",12078,"agilescrummethodology","OTHER",684
"12079",12079,"appenders components","OTHER",684
"12080",12080,"application service components","OTHER",684
"12081",12081,"automation testing","OTHER",684
"12082",12082,"backend data base","OTHER",684
"12083",12083,"ce","OTHER",684
"12084",12084,"consumer credit reporting sites","OTHER",684
"12085",12085,"consumer credit reports","OTHER",684
"12086",12086,"consumer info","OTHER",684
"12087",12087,"crediexpert.co.uk","OTHER",684
"12088",12088,"credit monitoring","OTHER",684
"12089",12089,"credit reports","OTHER",684
"12090",12090,"credit scores","OTHER",684
"12091",12091,"credit scores and reports","OTHER",684
"12092",12092,"dataaccessobjects","OTHER",684
"12093",12093,"databaseintegration","OTHER",684
"12094",12094,"databaseschema","OTHER",684
"12095",12095,"deletionofrecords","OTHER",684
"12096",12096,"entity","OTHER",684
"12097",12097,"ibmwebsphere application server","OTHER",684
"12098",12098,"jsfframework","OTHER",684
"12099",12099,"logging errors","OTHER",684
"12100",12100,"maven 2.x","OTHER",684
"12101",12101,"membership base","OTHER",684
"12102",12102,"mortgage plans","OTHER",684
"12103",12103,"mortgage policies","OTHER",684
"12104",12104,"public pages redesign","OTHER",684
"12105",12105,"rate summary","OTHER",684
"12106",12106,"soap envelope","OTHER",684
"12107",12107,"specification files","OTHER",684
"12108",12108,"springioc","OTHER",684
"12109",12109,"web service development","OTHER",684
"12110",12110,"web sphere application server","OTHER",684
"12111",12111,"website","OTHER",684
"12112",12112,"wired-up","OTHER",684
"12113",12113,"xml parsers","CONSUMER_GOOD",684
"12114",12114,"backend application","OTHER",685
"12115",12115,"end user applications","OTHER",685
"12116",12116,"middleware application","OTHER",685
"12117",12117,"ws","OTHER",685
"12118",12118,"android","OTHER",686
"12119",12119,"angularjs,.ne","OTHER",686
"12120",12120,"client/server environments","OTHER",686
"12121",12121,"customer satisfaction rating","OTHER",686
"12122",12122,"end user support","OTHER",686
"12123",12123,"i engineer amind group - qatar responsibilities","OTHER",686
"12124",12124,"information echnology","OTHER",686
"12125",12125,"javabeans","OTHER",686
"12126",12126,"life cycle software development","OTHER",686
"12127",12127,"macromedia dreamweaver","CONSUMER_GOOD",686
"12128",12128,"msaccess","OTHER",686
"12129",12129,"nebeans neworking","OTHER",686
"12130",12130,"onsite","OTHER",686
"12131",12131,"open source projects","OTHER",686
"12132",12132,"p&p","OTHER",686
"12133",12133,"powershell","OTHER",686
"12134",12134,"product definition","OTHER",686
"12135",12135,"programming languages","OTHER",686
"12136",12136,"project management services","OTHER",686
"12137",12137,"pyhon java compuing plaform","OTHER",686
"12138",12138,"quality output","OTHER",686
"12139",12139,"release processes","OTHER",686
"12140",12140,"servers","OTHER",686
"12141",12141,"servles","OTHER",686
"12142",12142,"software engineering consultation","OTHER",686
"12143",12143,"vbscrip","OTHER",686
"12144",12144,"visual basic","OTHER",686
"12145",12145,"webservices","OTHER",686
"12146",12146,"windows","CONSUMER_GOOD",686
"12147",12147,"contract club","OTHER",687
"12148",12148,"curriculum vitae sport","OTHER",687
"12149",12149,"client data","OTHER",688
"12150",12150,"client integration","OTHER",688
"12151",12151,"consulting","OTHER",688
"12152",12152,"customer technical support","OTHER",688
"12153",12153,"forestry app","CONSUMER_GOOD",688
"12154",12154,"fresh desk","OTHER",688
"12155",12155,"help desk software","CONSUMER_GOOD",688
"12156",12156,"sql server databases","OTHER",688
"12157",12157,"web development languages","OTHER",688
"12158",12158,"coding bootcamp","OTHER",689
"12159",12159,"application demos","OTHER",690
"12160",12160,"asset optimization","OTHER",690
"12161",12161,"bid","OTHER",690
"12162",12162,"commitment dispatch model","OTHER",690
"12163",12163,"construct trader opportunity reports","OTHER",690
"12164",12164,"curves","OTHER",690
"12165",12165,"electricity power markets","OTHER",690
"12166",12166,"feedback loops","OTHER",690
"12167",12167,"footprint","OTHER",690
"12168",12168,"hydro generation dispatch model","OTHER",690
"12169",12169,"market sizing","OTHER",690
"12170",12170,"model cases","OTHER",690
"12171",12171,"payoff","OTHER",690
"12172",12172,"power market","OTHER",690
"12173",12173,"power pool","OTHER",690
"12174",12174,"price forecasts","OTHER",690
"12175",12175,"price interpolations","OTHER",690
"12176",12176,"product pricing","OTHER",690
"12177",12177,"record trading opportunity","OTHER",690
"12178",12178,"scraping routines","OTHER",690
"12179",12179,"subscription price forecasts","OTHER",690
"12180",12180,"trading portfolios","OTHER",690
"12181",12181,"versify solutions","OTHER",690
"12182",12182,"wind farm generation price offering strategies","OTHER",690
"12183",12183,"application unit testing","OTHER",691
"12184",12184,"bottom","OTHER",691
"12185",12185,"ddl","OTHER",691
"12186",12186,"jobs","OTHER",691
"12187",12187,"logging functionality","OTHER",691
"12188",12188,"perl","OTHER",691
"12189",12189,"project maintenance","OTHER",691
"12190",12190,"spc","OTHER",691
"12191",12191,"web services handlers","OTHER",691
"12192",12192,"web services wizard","OTHER",691
"12193",12193,"work balance","OTHER",691
"12194",12194,"big data specialization","OTHER",692
"12195",12195,"capstone project","OTHER",692
"12196",12196,"data cleaning","OTHER",692
"12197",12197,"data products","OTHER",692
"12198",12198,"data science specialization","OTHER",692
"12199",12199,"data structures","OTHER",692
"12200",12200,"exploration","OTHER",692
"12201",12201,"hadoop hdfs","OTHER",692
"12202",12202,"hiveql","OTHER",692
"12203",12203,"impala","CONSUMER_GOOD",692
"12204",12204,"inference","OTHER",692
"12205",12205,"machine learning specialization","OTHER",692
"12206",12206,"natural language processing capstone project","OTHER",692
"12207",12207,"pig latin","OTHER",692
"12208",12208,"python specialization","OTHER",692
"12209",12209,"recommender systems","OTHER",692
"12210",12210,"web data","OTHER",692
"12211",12211,"action script custom components","CONSUMER_GOOD",693
"12212",12212,"aginity netezza workbench","OTHER",693
"12213",12213,"banking activities","OTHER",693
"12214",12214,"book hierarchy","OTHER",693
"12215",12215,"bookmarks","OTHER",693
"12216",12216,"business environments","OTHER",693
"12217",12217,"business objectives","OTHER",693
"12218",12218,"cairngorm","OTHER",693
"12219",12219,"cairngorm micro architecture","OTHER",693
"12220",12220,"calculation","OTHER",693
"12221",12221,"choices","OTHER",693
"12222",12222,"controller logic","OTHER",693
"12223",12223,"crm","OTHER",693
"12224",12224,"crm numbers","OTHER",693
"12225",12225,"data specifications","OTHER",693
"12226",12226,"deposits","OTHER",693
"12227",12227,"emporary","OTHER",693
"12228",12228,"face value","OTHER",693
"12229",12229,"feedback","OTHER",693
"12230",12230,"flash builder 4","CONSUMER_GOOD",693
"12231",12231,"flex advanced","OTHER",693
"12232",12232,"holdings","OTHER",693
"12233",12233,"impact analysis","OTHER",693
"12234",12234,"impact analysis part","OTHER",693
